# g=<cos(theta)>  scattering factors for DUSTEM
#
# nsize (number of sampled sizes in this file)
# sizes (microns)
# g values: g(size1),...., g(sizeN)
#
          50
 3.0000E-04  3.7104E-04  4.5891E-04  5.6759E-04  7.0200E-04  8.6824E-04  1.0738E-03  1.3281E-03  1.6427E-03  2.0317E-03  2.5128E-03  3.1079E-03  3.8438E-03  4.7541E-03  5.8799E-03  7.2724E-03  8.9946E-03  1.1125E-02  1.3759E-02  1.7017E-02  2.1047E-02  2.6031E-02  3.2196E-02  3.9820E-02  4.9250E-02  6.0913E-02  7.5338E-02  9.3179E-02  1.1525E-01  1.4254E-01  1.7629E-01  2.1804E-01  2.6967E-01  3.3354E-01  4.1252E-01  5.1021E-01  6.3103E-01  7.8047E-01  9.6529E-01  1.1939E+00  1.4766E+00  1.8263E+00  2.2588E+00  2.7937E+00  3.4553E+00  4.2735E+00  5.2855E+00  6.5372E+00  8.0853E+00  1.0000E+01
#### g-factor ####              (lines are lambda from LAMBDA.DAT and columns are the N sizes)
 3.3468E-04  5.1203E-04  7.8342E-04  1.1988E-03  1.8348E-03  2.8091E-03  4.3028E-03  6.5957E-03  1.0123E-02  1.5566E-02  2.4006E-02  3.7192E-02  5.7998E-02  9.1216E-02  1.4468E-01  2.2972E-01  3.5632E-01  5.1443E-01  6.5923E-01  7.5635E-01  8.1639E-01  8.5847E-01  8.8812E-01  9.0803E-01  9.2158E-01  9.3078E-01  9.3713E-01  9.4167E-01  9.4504E-01  9.4761E-01  9.4957E-01  9.5106E-01  9.5220E-01  9.5307E-01  9.5371E-01  9.5419E-01  9.5454E-01  9.5479E-01  9.5497E-01  9.5508E-01  9.5515E-01  9.5518E-01  9.5519E-01  9.5519E-01  9.5517E-01  9.5514E-01  9.5510E-01  9.5507E-01  9.5503E-01  9.5499E-01
 3.2335E-04  4.9471E-04  7.5692E-04  1.1582E-03  1.7727E-03  2.7140E-03  4.1570E-03  6.3720E-03  9.7788E-03  1.5035E-02  2.3186E-02  3.5914E-02  5.5993E-02  8.8048E-02  1.3967E-01  2.2204E-01  3.4561E-01  5.0240E-01  6.4930E-01  7.4953E-01  8.1159E-01  8.5445E-01  8.8487E-01  9.0522E-01  9.1909E-01  9.2851E-01  9.3503E-01  9.3969E-01  9.4315E-01  9.4578E-01  9.4779E-01  9.4932E-01  9.5048E-01  9.5136E-01  9.5202E-01  9.5251E-01  9.5286E-01  9.5311E-01  9.5329E-01  9.5340E-01  9.5346E-01  9.5350E-01  9.5350E-01  9.5349E-01  9.5347E-01  9.5344E-01  9.5340E-01  9.5336E-01  9.5332E-01  9.5328E-01
 3.1240E-04  4.7794E-04  7.3126E-04  1.1190E-03  1.7126E-03  2.6219E-03  4.0158E-03  6.1554E-03  9.4460E-03  1.4522E-02  2.2392E-02  3.4678E-02  5.4055E-02  8.4986E-02  1.3483E-01  2.1458E-01  3.3511E-01  4.9041E-01  6.3919E-01  7.4248E-01  8.0665E-01  8.5035E-01  8.8152E-01  9.0234E-01  9.1654E-01  9.2619E-01  9.3287E-01  9.3765E-01  9.4120E-01  9.4390E-01  9.4596E-01  9.4752E-01  9.4871E-01  9.4960E-01  9.5027E-01  9.5077E-01  9.5113E-01  9.5138E-01  9.5155E-01  9.5166E-01  9.5173E-01  9.5176E-01  9.5176E-01  9.5175E-01  9.5172E-01  9.5169E-01  9.5165E-01  9.5161E-01  9.5156E-01  9.5152E-01
 3.0171E-04  4.6158E-04  7.0623E-04  1.0807E-03  1.6540E-03  2.5321E-03  3.8782E-03  5.9443E-03  9.1215E-03  1.4023E-02  2.1619E-02  3.3478E-02  5.2178E-02  8.2037E-02  1.3021E-01  2.0751E-01  3.2519E-01  4.7896E-01  6.2921E-01  7.3516E-01  8.0132E-01  8.4588E-01  8.7769E-01  8.9896E-01  9.1348E-01  9.2336E-01  9.3022E-01  9.3514E-01  9.3880E-01  9.4157E-01  9.4368E-01  9.4528E-01  9.4649E-01  9.4740E-01  9.4808E-01  9.4858E-01  9.4894E-01  9.4920E-01  9.4937E-01  9.4948E-01  9.4954E-01  9.4956E-01  9.4956E-01  9.4954E-01  9.4951E-01  9.4948E-01  9.4943E-01  9.4939E-01  9.4934E-01  9.4929E-01
 2.9135E-04  4.4573E-04  6.8198E-04  1.0436E-03  1.5971E-03  2.4451E-03  3.7448E-03  5.7397E-03  8.8071E-03  1.3538E-02  2.0871E-02  3.2316E-02  5.0362E-02  7.9182E-02  1.2572E-01  2.0063E-01  3.1548E-01  4.6758E-01  6.1912E-01  7.2764E-01  7.9580E-01  8.4129E-01  8.7373E-01  8.9546E-01  9.1029E-01  9.2041E-01  9.2745E-01  9.3251E-01  9.3628E-01  9.3912E-01  9.4128E-01  9.4292E-01  9.4415E-01  9.4508E-01  9.4577E-01  9.4628E-01  9.4664E-01  9.4689E-01  9.4706E-01  9.4717E-01  9.4723E-01  9.4725E-01  9.4724E-01  9.4722E-01  9.4719E-01  9.4714E-01  9.4709E-01  9.4705E-01  9.4700E-01  9.4695E-01
 2.8159E-04  4.3081E-04  6.5914E-04  1.0086E-03  1.5436E-03  2.3631E-03  3.6192E-03  5.5468E-03  8.5107E-03  1.3081E-02  2.0163E-02  3.1214E-02  4.8635E-02  7.6455E-02  1.2142E-01  1.9398E-01  3.0603E-01  4.5651E-01  6.0942E-01  7.2053E-01  7.9063E-01  8.3715E-01  8.7025E-01  8.9250E-01  9.0769E-01  9.1808E-01  9.2532E-01  9.3053E-01  9.3440E-01  9.3732E-01  9.3953E-01  9.4121E-01  9.4247E-01  9.4341E-01  9.4412E-01  9.4463E-01  9.4500E-01  9.4525E-01  9.4542E-01  9.4553E-01  9.4558E-01  9.4560E-01  9.4559E-01  9.4557E-01  9.4553E-01  9.4548E-01  9.4543E-01  9.4538E-01  9.4533E-01  9.4528E-01
 2.7216E-04  4.1637E-04  6.3705E-04  9.7479E-04  1.4918E-03  2.2838E-03  3.4976E-03  5.3602E-03  8.2238E-03  1.2639E-02  1.9479E-02  3.0149E-02  4.6964E-02  7.3815E-02  1.1724E-01  1.8751E-01  2.9676E-01  4.4549E-01  5.9962E-01  7.1331E-01  7.8534E-01  8.3294E-01  8.6672E-01  8.8950E-01  9.0505E-01  9.1571E-01  9.2315E-01  9.2852E-01  9.3250E-01  9.3549E-01  9.3775E-01  9.3946E-01  9.4075E-01  9.4171E-01  9.4243E-01  9.4295E-01  9.4332E-01  9.4358E-01  9.4375E-01  9.4385E-01  9.4391E-01  9.4392E-01  9.4391E-01  9.4389E-01  9.4384E-01  9.4380E-01  9.4374E-01  9.4369E-01  9.4363E-01  9.4358E-01
 2.6310E-04  4.0251E-04  6.1584E-04  9.4234E-04  1.4422E-03  2.2077E-03  3.3809E-03  5.1812E-03  7.9485E-03  1.2215E-02  1.8822E-02  2.9125E-02  4.5357E-02  7.1271E-02  1.1320E-01  1.8121E-01  2.8763E-01  4.3447E-01  5.8973E-01  7.0609E-01  7.8008E-01  8.2883E-01  8.6332E-01  8.8664E-01  9.0258E-01  9.1352E-01  9.2117E-01  9.2669E-01  9.3077E-01  9.3384E-01  9.3615E-01  9.3790E-01  9.3922E-01  9.4020E-01  9.4092E-01  9.4145E-01  9.4183E-01  9.4209E-01  9.4226E-01  9.4237E-01  9.4242E-01  9.4243E-01  9.4242E-01  9.4239E-01  9.4235E-01  9.4230E-01  9.4224E-01  9.4218E-01  9.4213E-01  9.4207E-01
